97,12.5,0.8,26,STL-9,"Langford, Kendall"
98,12.2,0.8,27,NO -6,"Ellis, Sedrick"
99,12.1,1,24,CAR-6,"McClain, Terrell"
100,12.1,0.8,29,CLE-10,"Paxson, Scott"
101,10.5,1,25,ARI-10,"Williams, Dan"
102,10.4,1,25,NE -9,"Deaderick, Brandon"
103,10.2,0.6,29,DAL-5,"Spears, Marcus"
104,9.9,0.7,26,BAL-8,"Jones, Arthur"
105,9.8,0.6,27,IND-4,"Johnson, Antonio"
106,8.9,1.8,23,IND-4,"Nevis, Drake"
107,8.3,1.4,24,TB -5,"McCoy, Gerald"
108,5.8,1.2,28,BUF-8,"Merriman, Shawne"
109,5.4,1.8,25,RAI-5,"Shaughnessy, Matt"
110,4.4,0.9,29,BUF-8,"Williams(BUF), Kyle"
111,4.4,0.3,28,NE -9,"Scott, Trevor"
112,2.1,0.4,29,DEN-7,"Vickerson, Kevin"
113,,,22,CHI-6,"McClellin, Shea(1)"
114,,,22,CIN-8,"Still, Devon(2)"
115,,,31,DEN-7,"Warren, Ty"
116,,,22,DEN-7,"Wolfe, Derek(2)"
117,,,22,GB -10,"Worthy, Jerel(2)"
118,,,22,KC -7,"Poe, Dontari(1)"
119,,,22,STL-9,"Brockers, Michael(1)"
120,,,22,NE -9,"Jones, Chandler(1)"
121,,,22,NYJ-9,"Coples, Quinton(1)"
122,,,22,PHI-7,"Cox, Fletcher(1)"
123,,,22,SD -7,"Reyes, Kendall(2)"
124,,,24,WAS-10,"Jenkins, Jarvis"
125,,,22,JAC-6,"Branch, Andre(2)"
126,,,22,SEA-11,"Irvin, Bruce(1)"
127,,,33,CAR-6,"Edwards, Ron"
