579),4,0.5,24,HOU-8,"Sharpton, Darryl"
580),3.9,0.3,30,BUF-8,"Morrison, Kirk"
581),1.8,1.8,27,CAR-6,"Beason, Jon"
582),0.7,0.1,24,DAL-5,"Carter, Bruce"
583),0.4,0,24,ATL-7,"Dent, Akeem"
584),,,22,GB -10,"Perry, Nick(1)"
585),,,22,SD -7,"Ingram, Melvin(1)"
586),,,22,HOU-8,"Nercilus, Whitney(1)"
587),,,22,TEN-11,"Brown, Zach(2)"
588),,,22,NE -9,"Hightower, Dont'a(1)"
589),,,22,PHI-7,"Kendricks, Mychal(2)"
590),,,29,ATL-7,"Tatupu, Lofa"
591),,,22,SEA-11,"Wagner, Bobby(2)"
592),,,22,TB -5,"David, Lavonte(2)"
593),,,22,CAR-6,"Kuechly, Luke(1)"
594),,,22,BAL-8,"Upshaw, Courtney(2)"
595),,,27,MIN-11,"Brinkley, Jasper"
