422),23.1,1.4,28,SEA-11,"Bryant, Red"
423),21.9,1.5,25,CHI-6,"Melton, Henry"
424),21.9,1.4,32,RAI-5,"Seymour, Richard"
425),21.8,1.5,24,ATL-7,"Peters, Corey"
426),20.9,1.3,25,NE -9,"Love, Kyle"
427),20.5,1.3,33,DAL-5,"Coleman, Kenyon"
428),20.1,1.3,26,ATL-7,"Biermann, Kroy"
429),20,1.2,23,BAL-8,"McPhee, Pernell"
430),19.5,1.3,23,TB -5,"Price, Brian"
431),19.1,1.3,23,TEN-11,"Morgan, Derrick"
432),18.7,1.3,32,GB -10,"Pickett, Ryan"
433),18.5,1.3,26,SEA-11,"Jones, Jason"
434),18.1,1.2,32,DET-5,"Williams, Corey"
435),17.8,1.2,22,STL-9,"Quinn, Robert"
436),17.7,1.1,23,NO -6,"Jordan, Cameron"
437),16.8,1.1,28,WAS-10,"Cofield, Barry"
438),16.5,1,25,PIT-4,"Hood, Ziggy"
439),16.5,1,24,BAL-8,"Cody, Terrence"
440),16.1,1,28,MIA-7,"Soliai, Paul"
441),16.1,1.1,31,SF -9,"Sopoaga, Isaac"
442),15.5,1.2,26,JAC-6,"Knighton, Terrance"
443),15,0.9,25,TEN-11,"Marks, Sen'Derrick"
444),14.8,0.9,26,GB -10,"Raji, B.J."
445),14.7,1.1,29,CIN-8,"Geathers, Robert"
446),14.2,0.9,29,HOU-8,"Cody, Shaun"
447),13.9,0.9,22,SD -7,"Liuget, Corey"
448),13.6,0.9,26,GB -10,"Wynn, Jarius"
449),12.8,2.6,27,BUF-8,"Williams, Mario"
450),12.8,0.8,25,MIN-11,"Guion, Letroy"
451),12.5,0.8,26,STL-9,"Langford, Kendall"
452),12.2,0.8,27,NO -6,"Ellis, Sedrick"
453),12.1,1,24,CAR-6,"McClain, Terrell"
454),12.1,0.8,29,CLE-10,"Paxson, Scott"
455),10.5,1,25,ARI-10,"Williams, Dan"
456),10.4,1,25,NE -9,"Deaderick, Brandon"
457),10.2,0.6,29,DAL-5,"Spears, Marcus"
458),9.9,0.7,26,BAL-8,"Jones, Arthur"
459),9.8,0.6,27,IND-4,"Johnson, Antonio"
460),8.9,1.8,23,IND-4,"Nevis, Drake"
461),8.3,1.4,24,TB -5,"McCoy, Gerald"
462),5.8,1.2,28,BUF-8,"Merriman, Shawne"
463),5.4,1.8,25,RAI-5,"Shaughnessy, Matt"
464),4.4,0.9,29,BUF-8,"Williams(BUF), Kyle"
465),4.4,0.3,28,NE -9,"Scott, Trevor"
466),2.1,0.4,29,DEN-7,"Vickerson, Kevin"
467),,,22,CHI-6,"McClellin, Shea(1)"
468),,,22,CIN-8,"Still, Devon(2)"
469),,,31,DEN-7,"Warren, Ty"
470),,,22,DEN-7,"Wolfe, Derek(2)"
471),,,22,GB -10,"Worthy, Jerel(2)"
472),,,22,KC -7,"Poe, Dontari(1)"
473),,,22,STL-9,"Brockers, Michael(1)"
474),,,22,NE -9,"Jones, Chandler(1)"
475),,,22,NYJ-9,"Coples, Quinton(1)"
476),,,22,PHI-7,"Cox, Fletcher(1)"
477),,,22,SD -7,"Reyes, Kendall(2)"
478),,,24,WAS-10,"Jenkins, Jarvis"
479),,,22,JAC-6,"Branch, Andre(2)"
480),,,22,SEA-11,"Irvin, Bruce(1)"
481),,,33,CAR-6,"Edwards, Ron"
